A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A25,B44,CW12,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A25,B44,CW12,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A25,B44,CW12,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A25,B44,CW16,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A25,B44,CW16,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A25,B44,CW2,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A25,B44,CW5,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A25,B44,CW5,DQ5,DR1,NULL,NULL,NULL,0.000441461
A25,B44,CW5,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A25,B44,CW5,DQ6,DR13,NULL,DR52,NULL,0.000100332
A25,B44,CW5,DQ6,DR15,DR51,NULL,NULL,0.000110365
A25,B44,CW5,DQ7,DR11,NULL,DR52,NULL,1.00332e-05
A25,B44,CW5,DQ7,DR12,NULL,DR52,NULL,2.00664e-05
A25,B44,CW5,DQ7,DR4,NULL,NULL,DR53,0.000190631
A25,B44,CW5,DQ8,DR4,NULL,NULL,DR53,0.000130432
A25,B44,CW5,DQ9,DR9,NULL,NULL,DR53,0.000110365
A25,B50,CW4,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A25,B50,CW6,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A25,B51,CW1,DQ8,DR4,NULL,NULL,DR53,0.000120399
A25,B51,CW14,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A25,B51,CW14,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A25,B51,CW2,DQ7,DR11,NULL,DR52,NULL,0.000110365
A25,B51,CW9,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A25,B52,CW16,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A25,B57,CW10,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B57,CW10,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A25,B57,CW6,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B57,CW6,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A25,B57,CW6,DQ9,DR7,NULL,NULL,DR53,9.02989e-05
A25,B57,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A25,B57,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A25,B58,CW7,DQ7,DR13,NULL,DR52,NULL,0.000441461
A25,B65,CW8,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A25,B7,CW10,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B7,CW15,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A25,B7,CW7,DQ2,DR7,NULL,NULL,DR53,5.0166e-05
A25,B7,CW7,DQ5,DR103,NULL,NULL,NULL,5.0166e-05
A25,B7,CW7,DQ5,DR14,NULL,DR52,NULL,4.01328e-05
A25,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.000712358
A25,B7,CW7,DQ8,DR4,NULL,NULL,DR53,0.000170565
A25,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.001193952
A26,B13,CW12,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A26,B13,CW5,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B15,CW1,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A26,B15,CW1,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A26,B15,CW12,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A26,B15,CW4,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B15,CW4,DQ5,DR1,NULL,NULL,NULL,5.0166e-05
A26,B15,CW4,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A26,B15,CW4,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A26,B15,CW4,DQ8,DR4,NULL,NULL,DR53,0.000100332
A26,B15,CW9,DQ2,DR7,NULL,NULL,DR53,0.000130432
A26,B15,CW9,DQ8,DR4,NULL,NULL,DR53,0.000120399
A26,B18,CW12,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A26,B18,CW12,DQ7,DR11,NULL,DR52,NULL,0.00025083
A26,B18,CW5,DQ2,DR17,NULL,DR52,NULL,0.000100332
A26,B18,CW5,DQ6,DR15,DR51,NULL,NULL,7.02325e-05
A26,B18,CW7,DQ7,DR11,NULL,DR52,NULL,0.000200664
A26,B27,CW1,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B27,CW1,DQ5,DR1,NULL,NULL,NULL,0.001525048
A26,B27,CW1,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A26,B27,CW1,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B27,CW2,DQ5,DR1,NULL,NULL,NULL,0.000130432
A26,B27,CW2,DQ7,DR11,NULL,DR52,NULL,5.0166e-05
A26,B27,CW2,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A26,B27,CW2,DQ7,DR4,NULL,NULL,DR53,0.000130432
A26,B27,CW2,DQ8,DR4,NULL,NULL,DR53,0.000160531
A26,B35,CW12,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A26,B35,CW4,DQ2,DR17,NULL,DR52,NULL,0.000140465
A26,B35,CW4,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A26,B35,CW4,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B35,CW4,DQ5,DR1,NULL,NULL,NULL,0.00025083
A26,B35,CW4,DQ6,DR13,NULL,DR52,NULL,0.000120399
A26,B35,CW4,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A26,B35,CW4,DQ7,DR11,NULL,DR52,NULL,0.000170565
A26,B35,CW4,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A26,B35,CW4,DQ8,DR4,NULL,NULL,DR53,0.000551827
A26,B35,CW6,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B35,CW9,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B37,CW6,DQ6,DR13,NULL,DR52,NULL,0.000501661
A26,B37,CW6,DQ6,DR15,DR51,NULL,NULL,7.02325e-05
A26,B37,CW6,DQ7,DR11,NULL,DR52,NULL,0.000130432
A26,B38,CW12,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A26,B38,CW12,DQ2,DR7,NULL,NULL,DR53,0.00025083
A26,B38,CW12,DQ5,DR1,NULL,NULL,NULL,0.000290963
A26,B38,CW12,DQ5,DR12,NULL,DR52,NULL,6.01993e-05
A26,B38,CW12,DQ5,DR14,NULL,DR52,NULL,0.000451494
A26,B38,CW12,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A26,B38,CW12,DQ6,DR13,NULL,DR52,NULL,0.003300926
A26,B38,CW12,DQ6,DR15,DR51,NULL,NULL,0.000120399
A26,B38,CW12,DQ7,DR11,NULL,DR52,NULL,0.001635413
A26,B38,CW12,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A26,B38,CW12,DQ7,DR8,NULL,NULL,DR53,0.000150498
A26,B38,CW12,DQ8,DR4,NULL,NULL,DR53,0.004805908
A26,B39,CW12,DQ5,DR16,DR51,NULL,NULL,0.000190631
A26,B39,CW12,DQ6,DR15,DR51,NULL,NULL,0.000130432
A26,B40,CW1,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B40,CW10,DQ2,DR17,NULL,DR52,NULL,5.0166e-05
A26,B40,CW10,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A26,B40,CW10,DQ5,DR16,DR51,NULL,NULL,4.01328e-05
A26,B40,CW10,DQ6,DR13,NULL,DR52,NULL,8.02657e-05
A26,B40,CW10,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B40,CW2,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B41,CW17,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A26,B41,CW17,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A26,B44,CW10,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A26,B44,CW14,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A26,B44,CW16,DQ2,DR7,NULL,NULL,DR53,0.000150498
A26,B44,CW16,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B44,CW2,DQ5,DR1,NULL,NULL,NULL,7.02325e-05
A26,B44,CW2,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B44,CW2,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B44,CW4,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A26,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.000190631
A26,B44,CW5,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A26,B44,CW5,DQ4,DR8,NULL,NULL,DR53,7.02325e-05
A26,B44,CW5,DQ5,DR1,NULL,NULL,NULL,8.02657e-05
A26,B44,CW5,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A26,B44,CW5,DQ6,DR13,NULL,DR52,NULL,0.000180598
A26,B44,CW5,DQ6,DR15,DR51,NULL,NULL,0.000130432
A26,B44,CW5,DQ7,DR4,NULL,NULL,DR53,0.000481594
A26,B44,CW5,DQ8,DR4,NULL,NULL,DR53,1.00332e-05
A26,B44,CW9,DQ7,DR11,NULL,DR52,NULL,0.000190631
A26,B44,CW9,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A26,B45,CW6,DQ2,DR7,NULL,NULL,DR53,0.00056186
A26,B45,CW6,DQ6,DR13,NULL,DR52,NULL,8.02657e-05
A26,B45,CW6,DQ7,DR4,NULL,NULL,DR53,0.000120399
A26,B45,CW6,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A26,B49,CW7,DQ5,DR1,NULL,NULL,NULL,0.000752491
A26,B49,CW7,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A26,B49,CW7,DQ6,DR13,NULL,DR52,NULL,0.000130432
A26,B49,CW7,DQ7,DR4,NULL,NULL,DR53,0.000130432
A26,B49,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A26,B50,CW6,DQ2,DR7,NULL,NULL,DR53,0.000130432
A26,B50,CW6,DQ5,DR1,NULL,NULL,NULL,0.000120399
A26,B51,CW1,DQ7,DR11,NULL,DR52,NULL,0.000180598
A26,B51,CW14,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B51,CW14,DQ7,DR11,NULL,DR52,NULL,0.000230764
A26,B51,CW14,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A26,B51,CW15,DQ2,DR7,NULL,NULL,DR53,0.000130432
A26,B51,CW15,DQ4,DR8,NULL,NULL,DR53,0.000130432
A26,B51,CW15,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A26,B51,CW15,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A26,B51,CW15,DQ6,DR15,DR51,NULL,NULL,0.000130432
A26,B51,CW15,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B51,CW15,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A26,B51,CW16,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B51,CW5,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A26,B52,CW12,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A26,B52,CW12,DQ6,DR15,DR51,NULL,NULL,0.000270897
A26,B55,CW1,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A26,B55,CW9,DQ2,DR17,NULL,DR52,NULL,5.0166e-05
A26,B55,CW9,DQ2,DR7,NULL,NULL,DR53,0.000130432
A26,B55,CW9,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A26,B55,CW9,DQ5,DR14,NULL,DR52,NULL,0.000712358
A26,B55,CW9,DQ5,DR16,DR51,NULL,NULL,0.000200664
A26,B55,CW9,DQ6,DR13,NULL,DR52,NULL,0.000200664
A26,B55,CW9,DQ6,DR15,DR51,NULL,NULL,0.000110365
A26,B55,CW9,DQ7,DR11,NULL,DR52,NULL,0.000260864
A26,B55,CW9,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A26,B56,CW1,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A26,B56,CW1,DQ5,DR1,NULL,NULL,NULL,0.000240797
A26,B56,CW1,DQ6,DR15,DR51,NULL,NULL,0.000140465
A26,B56,CW1,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A26,B57,CW6,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A26,B57,CW6,DQ9,DR7,NULL,NULL,DR53,0.000180598
A26,B64,CW8,DQ2,DR7,NULL,NULL,DR53,0.000702325
A26,B64,CW8,DQ6,DR15,DR51,NULL,NULL,8.02657e-05
A26,B64,CW8,DQ7,DR4,NULL,NULL,DR53,0.000130432
A26,B7,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A26,B7,CW7,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A26,B7,CW7,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A26,B7,CW7,DQ5,DR16,DR51,NULL,NULL,8.02657e-05
A26,B7,CW7,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A26,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.000832756
A26,B7,CW7,DQ7,DR103,NULL,NULL,NULL,6.01993e-05
A26,B7,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A26,B7,CW7,DQ9,DR7,NULL,NULL,DR53,8.02657e-05
A26,B8,CW10,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A26,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.000220731
A26,B8,CW7,DQ5,DR1,NULL,NULL,NULL,0.000130432
A26,B8,CW7,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A26,B8,CW7,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A26,B8,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
